Unnamed: 0,league,split,week,game,date,patchno,side,team,teamdragkills,elders,herald,teambaronkills,totalgold,earnedgpm,cspm
3839,LCK,2019-2,4.4,2,2019-06-29 06:52:09.000019200,9.12,Red,KT Rolster,0.0,0.0,0.0,0.0,38202.0,835.8636959370906,29.685452162516388
3850,LCK,2019-2,4.5,1,2019-06-30 01:05:55.000003200,9.12,Blue,Damwon Gaming,5.0,0.0,0.0,2.0,70739.0,1339.998123827392,35.99437148217636
3851,LCK,2019-2,4.5,1,2019-06-30 01:05:55.000003200,9.12,Red,Hanwha Life Esports,0.0,0.0,1.0,0.0,61128.0,1069.519699812383,35.1219512195122
3862,LCK,2019-2,4.5,2,2019-06-30 03:55:48.000000000,9.12,Blue,Hanwha Life Esports,0.0,0.0,0.0,0.0,60608.0,1047.8785614198973,32.648295189163946
3863,LCK,2019-2,4.5,2,2019-06-30 03:55:48.000000000,9.12,Red,Damwon Gaming,5.0,0.0,1.0,2.0,69463.0,1296.0336291452593,32.424100887435785
3874,LCK,2019-2,4.5,1,2019-06-30 04:56:48.999984000,9.12,Blue,Kingzone DragonX,1.0,0.0,1.0,1.0,58109.0,1054.1086637298092,31.042584434654923
3875,LCK,2019-2,4.5,1,2019-06-30 04:56:48.999984000,9.12,Red,Griffin,3.0,0.0,0.0,1.0,66782.0,1308.8223201174744,34.889867841409696
3886,LCK,2019-2,4.5,2,2019-06-30 06:55:05.000016000,9.12,Blue,Griffin,1.0,0.0,0.0,1.0,66733.0,1248.1992409867173,35.237191650853894
3887,LCK,2019-2,4.5,2,2019-06-30 06:55:05.000016000,9.12,Red,Kingzone DragonX,3.0,0.0,1.0,0.0,55799.0,936.9848197343454,30.455407969639467
3898,LMS,2019-2,3.1,1,2019-06-28 02:27:55.999958400,9.12,Blue,Flash Wolves,3.0,0.0,1.0,0.0,60171.0,1004.6727772685608,33.35472043996334
3899,LMS,2019-2,3.1,1,2019-06-28 02:27:55.999958400,9.12,Red,Hong Kong Attitude,2.0,0.0,0.0,1.0,69445.0,1259.6865261228231,35.52703941338222
3910,LMS,2019-2,3.1,2,2019-06-28 03:49:21.999964799,9.12,Blue,Hong Kong Attitude,3.0,0.0,0.0,1.0,54403.0,1457.9414443721537,34.469746258945996
3911,LMS,2019-2,3.1,2,2019-06-28 03:49:21.999964799,9.12,Red,Flash Wolves,0.0,0.0,1.0,0.0,38703.0,845.0592062459336,31.15159401431359
3922,LMS,2019-2,3.1,1,2019-06-28 04:39:28.999987200,9.12,Blue,MAD Team,0.0,0.0,0.0,0.0,37839.0,729.2998160637646,28.95156345800123
3923,LMS,2019-2,3.1,1,2019-06-28 04:39:28.999987200,9.12,Red,AHQ e-Sports Club,4.0,0.0,1.0,1.0,53199.0,1294.3519313304719,31.673819742489272
3934,LMS,2019-2,3.1,2,2019-06-28 05:45:39.999974400,9.12,Blue,AHQ e-Sports Club,1.0,0.0,1.0,0.0,59087.0,1055.0871449205586,32.61434761675493
3935,LMS,2019-2,3.1,2,2019-06-28 05:45:39.999974400,9.12,Red,MAD Team,3.0,0.0,0.0,1.0,66717.0,1275.5012036591236,31.661049590755898
3946,LMS,2019-2,3.1,3,2019-06-28 06:44:47.999990400,9.12,Blue,AHQ e-Sports Club,5.0,0.0,1.0,1.0,66003.0,1093.8952925648919,30.065992080950288
3947,LMS,2019-2,3.1,3,2019-06-28 06:44:47.999990400,9.12,Red,MAD Team,0.0,0.0,0.0,0.0,56313.0,838.1099868015837,29.089309282886052
3958,LMS,2019-2,3.2,1,2019-06-29 02:51:44.999971200,9.12,Blue,Alpha Esports,0.0,0.0,0.0,0.0,46167.0,964.1524926686217,33.536656891495596
3959,LMS,2019-2,3.2,1,2019-06-29 02:51:44.999971200,9.12,Red,Flash Wolves,4.0,0.0,1.0,1.0,55078.0,1277.7360703812315,35.12023460410557
3970,LMS,2019-2,3.2,2,2019-06-29 03:38:28.999996800,9.12,Blue,Flash Wolves,1.0,0.0,1.0,1.0,52834.0,1315.191011235955,32.546816479400746
3971,LMS,2019-2,3.2,2,2019-06-29 03:38:28.999996800,9.12,Red,Alpha Esports,2.0,0.0,0.0,0.0,42929.0,944.2172284644196,30.2247191011236
3982,LMS,2019-2,3.2,1,2019-06-29 04:31:32.000016000,9.12,Blue,J Team,4.0,0.0,1.0,0.0,59743.0,1165.6142131979693,36.88324873096447
3983,LMS,2019-2,3.2,1,2019-06-29 04:31:32.000016000,9.12,Red,G-Rex,0.0,0.0,0.0,0.0,50616.0,887.6345177664972,32.588832487309645
3994,LMS,2019-2,3.2,2,2019-06-29 05:47:41.999971200,9.12,Blue,G-Rex,3.0,1.0,1.0,2.0,68962.0,1161.8582677165352,29.921259842519685
3995,LMS,2019-2,3.2,2,2019-06-29 05:47:41.999971200,9.12,Red,J Team,3.0,0.0,0.0,0.0,57366.0,857.5013123359579,29.79002624671916
4006,LMS,2019-2,3.2,3,2019-06-29 06:50:08.000016000,9.12,Blue,J Team,3.0,0.0,1.0,2.0,57643.0,1364.5222482435595,35.374707259953155
4007,LMS,2019-2,3.2,3,2019-06-29 06:50:08.000016000,9.12,Red,G-Rex,0.0,0.0,0.0,0.0,41212.0,787.3208430913347,32.03747072599532
4018,LMS,2019-2,3.3,1,2019-06-30 02:39:18.999993600,9.12,Blue,G-Rex,4.0,0.0,0.0,1.0,57907.0,1195.0005327650506,33.084709643047425
4019,LMS,2019-2,3.3,1,2019-06-30 02:39:18.999993600,9.12,Red,Alpha Esports,0.0,0.0,1.0,0.0,47679.0,868.0532765050611,28.129994672349486
4030,LMS,2019-2,3.3,2,2019-06-30 03:55:52.999968000,9.12,Blue,Alpha Esports,1.0,0.0,0.0,0.0,47571.0,1050.6154769046186,28.686262747450513
4031,LMS,2019-2,3.3,2,2019-06-30 03:55:52.999968000,9.12,Red,G-Rex,2.0,0.0,1.0,1.0,58078.0,1428.7918416316736,30.341931613677264
4042,LMS,2019-2,3.3,1,2019-06-30 04:51:59.000025600,9.12,Blue,AHQ e-Sports Club,2.0,1.0,1.0,1.0,78581.0,1169.6076923076919,33.253846153846155
4043,LMS,2019-2,3.3,1,2019-06-30 04:51:59.000025600,9.12,Red,Hong Kong Attitude,3.0,0.0,0.0,1.0,79734.0,1196.2153846153847,32.9076923076923
4054,LMS,2019-2,3.3,2,2019-06-30 06:17:55.000032000,9.12,Blue,Hong Kong Attitude,0.0,0.0,1.0,0.0,45882.0,944.9912536443147,33.586005830903794
4055,LMS,2019-2,3.3,2,2019-06-30 06:17:55.000032000,9.12,Red,AHQ e-Sports Club,4.0,0.0,0.0,1.0,57136.0,1338.7172011661805,34.98542274052478
4066,CBLoL,2019-2,5,1,2019-06-29 10:58:21.999993600,9.12,Blue,KaBuM,1.0,0.0,1.0,1.0,70587.0,1355.0961629559454,33.28280435812411
4067,CBLoL,2019-2,5,1,2019-06-29 10:58:21.999993600,9.12,Red,Redemption,4.0,0.0,0.0,0.0,58123.0,1000.837517764093,28.87730933207011
4078,CBLoL,2019-2,5,1,2019-06-29 12:05:08.000016000,9.12,Blue,Flamengo,4.0,0.0,0.0,1.0,71123.0,1352.6478873239435,33.352112676056336
4079,CBLoL,2019-2,5,1,2019-06-29 12:05:08.000016000,9.12,Red,INTZ,0.0,0.0,1.0,0.0,56212.0,932.6197183098593,27.97183098591549
4090,CBLoL,2019-2,5,1,2019-06-29 13:10:54.999984000,9.12,Blue,Team One,2.0,0.0,1.0,2.0,58339.0,1226.4400215169444,31.274878967186662
4091,CBLoL,2019-2,5,1,2019-06-29 13:10:54.999984000,9.12,Red,Uppercut,2.0,0.0,0.0,0.0,56309.0,1160.9209252286175,33.598708983324364
4102,CBLoL,2019-2,5,1,2019-06-29 14:06:11.000016000,9.12,Blue,CNB,4.0,1.0,1.0,2.0,82134.0,1251.5999999999995,32.12307692307692
4103,CBLoL,2019-2,5,1,2019-06-29 14:06:11.000016000,9.12,Red,paiN Gaming,3.0,0.0,0.0,0.0,74199.0,1068.4846153846154,32.238461538461536
4114,CBLoL,2019-2,5,2,2019-06-30 10:54:43.000012800,9.12,Blue,INTZ,2.0,0.0,1.0,1.0,48297.0,1183.3698979591838,28.0484693877551
4115,CBLoL,2019-2,5,2,2019-06-30 10:54:43.000012800,9.12,Red,KaBuM,1.0,0.0,0.0,0.0,43769.0,1010.1045918367348,33.673469387755105
4126,CBLoL,2019-2,5,2,2019-06-30 12:01:38.999971200,9.12,Blue,Uppercut,3.0,0.0,1.0,1.0,58324.0,1219.0610932475886,31.76848874598071
4127,CBLoL,2019-2,5,2,2019-06-30 12:01:38.999971200,9.12,Red,paiN Gaming,1.0,0.0,0.0,0.0,52265.0,1024.2379421221865,29.38906752411575
4138,CBLoL,2019-2,5,2,2019-06-30 12:56:32.999971200,9.12,Blue,Flamengo,2.0,0.0,1.0,1.0,58906.0,1061.1362094037809,28.21134270479884
4139,CBLoL,2019-2,5,2,2019-06-30 12:56:32.999971200,9.12,Red,CNB,3.0,0.0,0.0,1.0,62741.0,1172.6728065923414,30.392632089190503
4150,CBLoL,2019-2,5,2,2019-06-30 14:00:36.999993599,9.12,Blue,Team One,3.0,0.0,0.0,1.0,60343.0,1290.0967741935485,32.70967741935484
4151,CBLoL,2019-2,5,2,2019-06-30 14:00:36.999993599,9.12,Red,Redemption,1.0,0.0,1.0,0.0,50512.0,972.967741935484,29.387096774193548
4486,LCS,2019-2,5,1,2019-07-06 15:45:14.999990400,9.12,Blue,FlyQuest,4.0,0.0,1.0,1.0,70139.0,1294.4972273567469,35.6007393715342
4487,LCS,2019-2,5,1,2019-07-06 15:45:14.999990400,9.12,Red,Echo Fox,1.0,0.0,0.0,0.0,57957.0,956.7338262476893,35.90573012939001
4498,LCS,2019-2,5,1,2019-07-06 16:43:17.999990400,9.12,Blue,Team Liquid,1.0,0.0,0.0,0.0,43604.0,916.0820265379975,33.47406513872135
4499,LCS,2019-2,5,1,2019-07-06 16:43:17.999990400,9.12,Red,Cloud9,2.0,0.0,1.0,1.0,53059.0,1258.2412545235222,31.41133896260555
4510,LCS,2019-2,5,1,2019-07-06 17:40:39.999993600,9.12,Blue,Team SoloMid,3.0,0.0,0.0,1.0,60029.0,1313.0875273522975,36.03938730853392
4511,LCS,2019-2,5,1,2019-07-06 17:40:39.999993600,9.12,Red,100 Thieves,1.0,0.0,1.0,0.0,48983.0,950.5273522975929,32.23194748358863
4522,LCS,2019-2,5,1,2019-07-06 18:50:36.000009599,9.12,Blue,Golden Guardians,1.0,0.0,0.0,0.0,50041.0,976.5636561479871,33.59085963003265
4523,LCS,2019-2,5,1,2019-07-06 18:50:36.000009599,9.12,Red,OpTic Gaming,3.0,0.0,1.0,2.0,60011.0,1302.026115342764,32.840043525571275
4534,LCS,2019-2,5,1,2019-07-06 19:47:38.999961600,9.12,Blue,Clutch Gaming,1.0,0.0,1.0,0.0,60930.0,962.0616740088108,31.29515418502202
4535,LCS,2019-2,5,1,2019-07-06 19:47:38.999961600,9.12,Red,Counter Logic Gaming,5.0,0.0,0.0,2.0,72375.0,1264.5726872246696,36.02643171806167
4546,CBLoL,2019-2,6,1,2019-07-06 11:00:16.000041600,9.13,Blue,CNB,5.0,1.0,0.0,2.0,75305.0,1146.0737217598098,30.321046373365043
4547,CBLoL,2019-2,6,1,2019-07-06 11:00:16.000041600,9.13,Red,INTZ,2.0,0.0,1.0,0.0,72725.0,1084.718192627824,31.153388822829967
4558,CBLoL,2019-2,6,1,2019-07-06 12:13:18.999983999,9.13,Blue,paiN Gaming,4.0,0.0,1.0,1.0,60663.0,1398.7970604861505,39.41209723007349
4559,CBLoL,2019-2,6,1,2019-07-06 12:13:18.999983999,9.13,Red,Team One,0.0,0.0,0.0,0.0,44879.0,863.4437535330693,32.899943470887514
4570,CBLoL,2019-2,6,1,2019-07-06 13:12:02.999980800,9.13,Blue,KaBuM,3.0,0.0,1.0,1.0,60947.0,1506.6366330764672,33.076467101363356
4571,CBLoL,2019-2,6,1,2019-07-06 13:12:02.999980800,9.13,Red,Uppercut,1.0,0.0,0.0,0.0,45535.0,958.4919976289273,32.080616478956735
4582,CBLoL,2019-2,6,1,2019-07-06 14:03:55.000022400,9.13,Blue,Redemption,1.0,0.0,0.0,0.0,43991.0,901.7833037300177,32.46891651865009
4583,CBLoL,2019-2,6,1,2019-07-06 14:03:55.000022400,9.13,Red,Flamengo,2.0,0.0,1.0,1.0,55050.0,1294.6429840142098,30.515097690941392
4594,CBLoL,2019-2,6,2,2019-07-07 10:47:56.000025600,9.13,Blue,Team One,3.0,0.0,0.0,0.0,57376.0,1014.272991287512,34.240077444336876
4595,CBLoL,2019-2,6,2,2019-07-07 10:47:56.000025600,9.13,Red,CNB,3.0,0.0,1.0,2.0,63383.0,1188.7260406582768,30.058083252662147
4606,CBLoL,2019-2,6,2,2019-07-07 12:06:13.000032000,9.13,Blue,Flamengo,3.0,0.0,1.0,1.0,64384.0,1405.2678762006406,30.35218783351121
4607,CBLoL,2019-2,6,2,2019-07-07 12:06:13.000032000,9.13,Red,KaBuM,1.0,0.0,0.0,0.0,56185.0,1142.759871931697,29.071504802561364
4618,CBLoL,2019-2,6,2,2019-07-07 13:07:17.999990400,9.13,Blue,Redemption,6.0,1.0,0.0,3.0,83377.0,1221.7458069325382,31.598956392098394
4619,CBLoL,2019-2,6,2,2019-07-07 13:07:17.999990400,9.13,Red,paiN Gaming,1.0,0.0,1.0,0.0,73514.0,1001.1792769288111,30.368989936638087
4630,CBLoL,2019-2,6,2,2019-07-07 14:19:31.999987200,9.13,Blue,Uppercut,4.0,0.0,1.0,1.0,68181.0,1242.7801943544653,35.26145303100417
4631,CBLoL,2019-2,6,2,2019-07-07 14:19:31.999987200,9.13,Red,INTZ,1.0,0.0,0.0,1.0,61508.0,1057.504858861638,31.18000925497455
4642,LCS,2019-2,5,2,2019-07-07 13:32:46.999968000,9.12,Blue,Echo Fox,1.0,0.0,0.0,0.0,62673.0,1065.7828467153288,33.394160583941606
4643,LCS,2019-2,5,2,2019-07-07 13:32:46.999968000,9.12,Red,Golden Guardians,4.0,0.0,1.0,1.0,70697.0,1285.4178832116788,31.012773722627745
4654,LCS,2019-2,5,2,2019-07-07 14:43:42.000038400,9.12,Blue,Cloud9,3.0,0.0,1.0,1.0,56056.0,1329.230769230769,28.189349112426033
4655,LCS,2019-2,5,2,2019-07-07 14:43:42.000038400,9.12,Red,Clutch Gaming,1.0,0.0,0.0,0.0,42437.0,845.7159763313608,30.42603550295858
4666,LCS,2019-2,5,2,2019-07-07 15:35:41.000035199,9.12,Blue,100 Thieves,1.0,0.0,1.0,1.0,70033.0,979.6924265842348,27.24111282843895
4667,LCS,2019-2,5,2,2019-07-07 15:35:41.000035199,9.12,Red,Team Liquid,5.0,1.0,0.0,0.0,77081.0,1143.0927357032458,29.39721792890263
4678,LCS,2019-2,5,2,2019-07-07 16:42:36.000000000,9.12,Blue,Counter Logic Gaming,2.0,0.0,1.0,1.0,52185.0,1420.2799999999993,31.32
4679,LCS,2019-2,5,2,2019-07-07 16:42:36.000000000,9.12,Red,Team SoloMid,2.0,0.0,0.0,0.0,39230.0,902.0799999999997,28.92
4690,LCS,2019-2,5,2,2019-07-07 17:35:42.999993600,9.12,Blue,FlyQuest,4.0,0.0,0.0,1.0,81189.0,1208.0912200684152,33.523375142531364
4691,LCS,2019-2,5,2,2019-07-07 17:35:42.999993600,9.12,Red,OpTic Gaming,3.0,1.0,1.0,1.0,76814.0,1108.3192702394526,34.59521094640821
4702,LCK,2019-2,5.1,1,2019-07-10 02:10:16.000003199,9.13,Blue,KT Rolster,4.0,0.0,1.0,1.0,58567.0,1174.2259239979178,36.44976574700677
4703,LCK,2019-2,5.1,1,2019-07-10 02:10:16.000003199,9.13,Red,Kingzone DragonX,0.0,0.0,0.0,0.0,50844.0,933.0078084331076,34.29463820926601
4714,LCK,2019-2,5.1,2,2019-07-10 03:53:14.000035200,9.13,Blue,Kingzone DragonX,3.0,0.0,1.0,0.0,58562.0,1180.601880877743,35.4858934169279
4715,LCK,2019-2,5.1,2,2019-07-10 03:53:14.000035200,9.13,Red,KT Rolster,0.0,0.0,0.0,0.0,50164.0,917.3416927899688,35.73667711598746
4726,LCK,2019-2,5.1,3,2019-07-10 04:47:28.000032000,9.13,Blue,KT Rolster,1.0,0.0,1.0,1.0,70445.0,986.773148148148,32.5
4727,LCK,2019-2,5.1,3,2019-07-10 04:47:28.000032000,9.13,Red,Kingzone DragonX,5.0,1.0,0.0,1.0,78249.0,1167.4212962962965,30.67129629629629
4738,LCK,2019-2,5.1,1,2019-07-10 05:51:40.999996800,9.13,Blue,SK Telecom T1,3.0,0.0,1.0,1.0,54403.0,1380.1728240450846,33.85097056981841
4739,LCK,2019-2,5.1,1,2019-07-10 05:51:40.999996800,9.13,Red,Hanwha Life Esports,1.0,0.0,0.0,0.0,40607.0,861.8509705698184,30.05635566687539
4750,LCK,2019-2,5.1,2,2019-07-10 07:28:00.999984000,9.13,Blue,Hanwha Life Esports,1.0,0.0,0.0,0.0,40909.0,805.7286312014345,30.59175134488942
4751,LCK,2019-2,5.1,2,2019-07-10 07:28:00.999984000,9.13,Red,SK Telecom T1,3.0,0.0,1.0,1.0,55829.0,1340.8153018529588,37.69276748356246
4762,LCK,2019-2,5.2,1,2019-07-11 02:07:07.000003200,9.13,Blue,Sandbox Gaming,0.0,0.0,0.0,0.0,40592.0,879.9720989220037,28.953709575142675
4763,LCK,2019-2,5.2,1,2019-07-11 02:07:07.000003200,9.13,Red,Damwon Gaming,3.0,0.0,1.0,1.0,56844.0,1498.310716550412,35.04121750158529
4774,LCK,2019-2,5.2,2,2019-07-11 03:48:07.000012800,9.13,Blue,Damwon Gaming,3.0,0.0,1.0,1.0,53085.0,1258.0542495479206,32.76672694394214
4775,LCK,2019-2,5.2,2,2019-07-11 03:48:07.000012800,9.13,Red,Sandbox Gaming,0.0,0.0,0.0,0.0,41674.0,845.3598553345389,30.09041591320072
4786,LCK,2019-2,5.2,1,2019-07-11 04:38:25.999958400,9.13,Blue,Afreeca Freecs,2.0,0.0,0.0,1.0,58623.0,1193.8359621451104,33.2807570977918
4787,LCK,2019-2,5.2,1,2019-07-11 04:38:25.999958400,9.13,Red,Jin Air Green Wings,1.0,0.0,1.0,0.0,51939.0,982.9842271293376,36.403785488958995
4798,LCK,2019-2,5.2,2,2019-07-11 06:48:49.999996800,9.13,Blue,Jin Air Green Wings,2.0,0.0,0.0,0.0,60821.0,952.2894736842104,27.078947368421048
4799,LCK,2019-2,5.2,2,2019-07-11 06:48:49.999996800,9.13,Red,Afreeca Freecs,1.0,0.0,1.0,1.0,70855.0,1216.342105263158,31.052631578947373
4810,LCK,2019-2,5.3,1,2019-07-12 01:46:40.999987200,9.13,Blue,Griffin,0.0,0.0,0.0,0.0,51998.0,943.9426229508196,35.225409836065566
4811,LCK,2019-2,5.3,1,2019-07-12 01:46:40.999987200,9.13,Red,Gen.G,4.0,0.0,1.0,1.0,64438.0,1326.3196721311474,36.608606557377044
4822,LCK,2019-2,5.3,2,2019-07-12 03:55:22.999987199,9.13,Blue,Gen.G,3.0,0.0,1.0,0.0,81074.0,1138.9190772610766,34.580739655803725
4823,LCK,2019-2,5.3,2,2019-07-12 03:55:22.999987199,9.13,Red,Griffin,3.0,1.0,0.0,2.0,85234.0,1230.3141706334675,35.283778835591356
4834,LCK,2019-2,5.3,1,2019-07-12 05:06:09.000028800,9.13,Blue,KT Rolster,0.0,0.0,1.0,0.0,49260.0,950.2185970636217,34.58401305057097
4835,LCK,2019-2,5.3,1,2019-07-12 05:06:09.000028800,9.13,Red,SK Telecom T1,5.0,0.0,0.0,1.0,60446.0,1315.177814029364,36.34584013050571
4846,LCK,2019-2,5.3,2,2019-07-12 06:49:48.999964800,9.13,Blue,SK Telecom T1,4.0,0.0,1.0,1.0,54225.0,1424.4932562620425,36.1849710982659
4847,LCK,2019-2,5.3,2,2019-07-12 06:49:48.999964800,9.13,Red,KT Rolster,0.0,0.0,0.0,0.0,41299.0,926.3815028901734,31.59922928709056
4858,LEC,2019-2,4,1,2019-07-12 10:52:22.999958400,9.13,Blue,Rogue,1.0,0.0,0.0,0.0,42330.0,899.1439114391144,33.24723247232472
4859,LEC,2019-2,4,1,2019-07-12 10:52:22.999958400,9.13,Red,Schalke 04,2.0,0.0,1.0,1.0,53046.0,1294.5682656826566,34.61254612546125
4870,LEC,2019-2,4,1,2019-07-12 11:35:22.000041600,9.13,Blue,Splyce,6.0,0.0,1.0,1.0,74614.0,1372.7154471544718,38.50948509485095
4871,LEC,2019-2,4,1,2019-07-12 11:35:22.000041600,9.13,Red,SK Gaming,0.0,0.0,0.0,1.0,64932.0,1110.330623306233,36.178861788617894
4882,LEC,2019-2,4,1,2019-07-12 12:35:58.000012800,9.13,Blue,G2 Esports,2.0,0.0,1.0,0.0,52242.0,1331.8471337579615,32.29299363057325
4883,LEC,2019-2,4,1,2019-07-12 12:35:58.000012800,9.13,Red,Misfits,0.0,0.0,0.0,1.0,39438.0,842.5222929936307,29.617834394904452
4894,LEC,2019-2,4,1,2019-07-12 13:32:44.999980799,9.13,Blue,Excel Esports,3.0,0.0,1.0,1.0,68676.0,1070.4499999999996,31.4
4895,LEC,2019-2,4,1,2019-07-12 13:32:44.999980799,9.13,Red,Origen,2.0,0.0,0.0,2.0,76278.0,1260.5,34.675000000000004
4906,LEC,2019-2,4,1,2019-07-12 14:37:57.000000000,9.13,Blue,Fnatic,3.0,0.0,0.0,0.0,56588.0,1320.6721120186698,32.10035005834306
4907,LEC,2019-2,4,1,2019-07-12 14:37:57.000000000,9.13,Red,Vitality,1.0,0.0,1.0,0.0,44451.0,895.806301050175,30.490081680280053
4918,LCK,2019-2,5.4,1,2019-07-13 00:48:46.000022400,9.13,Blue,Sandbox Gaming,4.0,0.0,1.0,1.0,59956.0,1377.0662139219016,37.11375212224109
4919,LCK,2019-2,5.4,1,2019-07-13 00:48:46.000022400,9.13,Red,Jin Air Green Wings,0.0,0.0,0.0,0.0,43673.0,824.1629881154498,31.68081494057725
4930,LCK,2019-2,5.4,2,2019-07-13 03:52:54.999984000,9.13,Blue,Jin Air Green Wings,2.0,0.0,1.0,0.0,58611.0,916.9314336598396,29.358860195903826
4931,LCK,2019-2,5.4,2,2019-07-13 03:52:54.999984000,9.13,Red,Sandbox Gaming,4.0,1.0,0.0,0.0,63455.0,1046.3348174532505,34.06055209260909
4942,LCK,2019-2,5.4,1,2019-07-13 04:51:09.999993600,9.13,Blue,Damwon Gaming,5.0,0.0,0.0,2.0,74808.0,1395.1981776765374,34.059225512528464
4943,LCK,2019-2,5.4,1,2019-07-13 04:51:09.999993600,9.13,Red,Kingzone DragonX,0.0,0.0,1.0,0.0,60912.0,1015.3530751708428,31.29840546697039
4954,LCK,2019-2,5.4,2,2019-07-13 06:56:54.000009600,9.13,Blue,Kingzone DragonX,2.0,0.0,1.0,1.0,51120.0,1339.9424460431653,34.375408763897966
4955,LCK,2019-2,5.4,2,2019-07-13 06:56:54.000009600,9.13,Red,Damwon Gaming,1.0,0.0,0.0,0.0,43336.0,1034.4879005886196,34.139960758665794
4966,LCK,2019-2,5.4,3,2019-07-13 07:43:51.000038400,9.13,Blue,Damwon Gaming,2.0,0.0,0.0,0.0,50544.0,1002.6469622331692,34.8768472906404
4967,LCK,2019-2,5.4,3,2019-07-13 07:43:51.000038400,9.13,Red,Kingzone DragonX,2.0,0.0,1.0,1.0,60534.0,1330.7257799671593,37.66830870279145
4978,LEC,2019-2,4,2,2019-07-13 09:32:14.999971199,9.13,Blue,SK Gaming,2.0,0.0,0.0,1.0,50264.0,1035.8426966292134,34.213483146067425
4979,LEC,2019-2,4,2,2019-07-13 09:32:14.999971199,9.13,Red,Excel Esports,2.0,0.0,1.0,1.0,52191.0,1100.797752808989,34.01123595505618
4990,LEC,2019-2,4,2,2019-07-13 10:38:11.999961600,9.13,Blue,Vitality,3.0,0.0,0.0,1.0,58334.0,1406.5233313644421,37.35380980507974
4991,LEC,2019-2,4,2,2019-07-13 10:38:11.999961600,9.13,Red,Misfits,1.0,0.0,1.0,0.0,45267.0,943.4282339043117,30.620200826934443
5002,LEC,2019-2,4,2,2019-07-13 11:30:16.000012800,9.13,Blue,Rogue,2.0,0.0,1.0,1.0,67220.0,1184.5075034106412,32.44201909959072
5003,LEC,2019-2,4,2,2019-07-13 11:30:16.000012800,9.13,Red,Origen,4.0,0.0,0.0,0.0,58446.0,945.1077762619369,33.015006821282405
5014,LEC,2019-2,4,2,2019-07-13 12:41:35.000016000,9.13,Blue,Schalke 04,0.0,0.0,1.0,0.0,54677.0,1080.0317460317458,31.714285714285715
5015,LEC,2019-2,4,2,2019-07-13 12:41:35.000016000,9.13,Red,G2 Esports,3.0,0.0,0.0,2.0,64833.0,1402.4444444444446,34.44444444444444
5026,LEC,2019-2,4,2,2019-07-13 13:37:52.999996800,9.13,Blue,Fnatic,2.0,0.0,0.0,0.0,74582.0,1131.6443032949585,32.250893211591894
5027,LEC,2019-2,4,2,2019-07-13 13:37:52.999996800,9.13,Red,Splyce,4.0,1.0,1.0,2.0,82926.0,1330.3898372369983,32.79872965462485
5038,LCK,2019-2,5.5,1,2019-07-14 02:11:23.000006400,9.13,Blue,Afreeca Freecs,2.0,0.0,1.0,1.0,65521.0,1230.3073240785066,34.724748683580664
5039,LCK,2019-2,5.5,1,2019-07-14 02:11:23.000006400,9.13,Red,Griffin,2.0,0.0,0.0,0.0,56967.0,984.620392532312,35.500239348970794
5050,LCK,2019-2,5.5,2,2019-07-14 03:55:21.999993600,9.13,Blue,Griffin,4.0,0.0,1.0,1.0,62546.0,1274.9305912596406,34.8586118251928
5051,LCK,2019-2,5.5,2,2019-07-14 03:55:21.999993600,9.13,Red,Afreeca Freecs,0.0,0.0,0.0,0.0,52455.0,963.6401028277637,32.57583547557841
5062,LCK,2019-2,5.5,3,2019-07-14 04:48:21.000038400,9.13,Blue,Afreeca Freecs,5.0,0.0,1.0,1.0,66710.0,1224.0281030444964,35.437939110070246
5063,LCK,2019-2,5.5,3,2019-07-14 04:48:21.000038400,9.13,Red,Griffin,1.0,0.0,0.0,0.0,57764.0,972.6182669789225,35.91569086651054
5074,LCK,2019-2,5.5,1,2019-07-14 05:48:26.000035200,9.13,Blue,Hanwha Life Esports,3.0,1.0,1.0,1.0,82427.0,1034.2220717670953,34.8747461069736
5075,LCK,2019-2,5.5,1,2019-07-14 05:48:26.000035200,9.13,Red,Gen.G,2.0,0.0,0.0,3.0,90572.0,1199.6587677725115,34.285714285714285
5086,LCK,2019-2,5.5,2,2019-07-14 07:37:38.000006400,9.13,Blue,Gen.G,3.0,0.0,0.0,1.0,61295.0,1207.342105263158,35.10121457489879
5087,LCK,2019-2,5.5,2,2019-07-14 07:37:38.000006400,9.13,Red,Hanwha Life Esports,1.0,0.0,1.0,0.0,53251.0,963.0910931174092,31.366396761133604
5098,LCS,2019-2,6,1,2019-07-13 15:40:10.000041600,9.13,Blue,Team SoloMid,5.0,1.0,0.0,1.0,71327.0,1240.1359223300974,32.436010591350396
5099,LCS,2019-2,6,1,2019-07-13 15:40:10.000041600,9.13,Red,Clutch Gaming,1.0,0.0,1.0,1.0,62868.0,1016.1553398058253,31.165048543689323
5110,LCS,2019-2,6,1,2019-07-13 16:45:58.999996800,9.13,Blue,Team Liquid,4.0,0.0,1.0,3.0,75072.0,1372.5780969479351,34.22800718132854
5111,LCS,2019-2,6,1,2019-07-13 16:45:58.999996800,9.13,Red,Counter Logic Gaming,1.0,0.0,0.0,0.0,63038.0,1048.5026929982046,34.60502692998205
5122,LCS,2019-2,6,1,2019-07-13 17:48:00.000028799,9.13,Blue,Golden Guardians,2.0,0.0,1.0,0.0,43169.0,893.9819819819818,32.648648648648646
